,ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster
741,BU00980303,3.928443791,4.023692963,4.002390461,4.159067922,4.14537348,4.170196118,4.150992189,4.133768903,1
742,BU00980304,3.980912857,4.062204608,4.097241725,4.219267634,4.233238565,4.220700222,4.197004449,4.181006407,1
743,BU00980305,4.20635408,4.082594738,4.134365543,4.187279058,4.223295002,4.253518472,4.28287076,4.281198337,2
744,BU00980401,4.101639793,4.049761111,4.024408577,4.062814008,4.084293616,4.097018066,4.064951096,4.068071261,4
745,BU00980402,4.222161421,4.183201469,4.135815895,4.187365453,4.17648064,4.199440996,4.169700133,4.183805863,1
746,BU00980403,4.309727708,4.300267449,4.284877566,4.199734792,4.40126842,4.490906439,4.226279415,4.213884965,2
747,BU00980501,4.211741563,4.226604049,4.227879862,4.221398511,4.302865758,4.281569715,4.215747038,4.223353599,2
748,BU00980502,4.096813015,4.183100802,4.173814327,4.220580731,4.234479822,4.242144138,4.242119188,4.231303262,2
749,BU00980601,3.896811033,4.042933191,4.087237954,4.122792919,4.072851366,4.162273651,4.156964847,4.163695384,1
750,BU00980602,4.211486962,4.177829023,4.176977782,4.192816571,4.22092206,4.214874544,4.240923946,4.240198466,2
751,BU00980701,4.086409743,4.09973562,4.111346205,4.119590102,4.131146163,4.102024992,4.131477676,4.111032599,1
752,BU00980702,4.170816064,4.147036192,4.155086902,4.180218762,4.237565875,4.208647829,4.196074688,4.180234842,1
753,BU00980801,3.9635421,3.955642956,4.005875549,4.048673353,4.08923731,4.060598673,4.067564726,4.065886645,4
754,BU00980802,4.147310475,4.083821002,4.148450192,4.183442017,4.206270831,4.207958491,4.200498066,4.21504073,1
755,BU00980901,4.051400853,3.995940188,4.041347246,4.088424729,4.110831891,4.078501735,4.083416177,4.087946356,4
756,BU00980902,4.263436653,4.157052521,4.192791272,4.224350255,4.26059005,4.300078247,4.222428105,4.215520526,2
757,BU00980903,4.164241637,4.175330132,4.154086403,4.201142609,4.253938042,4.201878335,4.240998946,4.208975497,2
758,BU00981001,4.022300971,4.035856396,4.003498709,4.004216424,4.041090774,4.022846734,3.986990002,4.010502268,4
759,BU00981002,4.033151933,4.00912735,3.985293545,3.986490429,4.024337679,4.015670772,4.008716211,4.017549618,4
760,BU00981003,3.927564714,3.93814162,3.928314781,3.955526037,3.978617158,3.969749857,3.963714273,4.010426366,4
761,BU00981004,4.040387907,4.022026936,4.001585617,4.026416678,4.058967496,4.048996874,4.082725649,4.052539441,4
762,BU00981005,3.826436715,3.81578322,3.796400559,3.808134444,3.817325365,3.836811044,3.871642394,3.902581192,3
763,BU00981007,4.186580521,4.271203237,4.317593628,4.28965572,4.336305035,4.354906922,4.272677242,4.2820378,2
764,BU00981008,4.06232917,4.079061991,4.118327351,4.151536042,4.13644648,4.179801159,4.151263558,4.127844753,1
765,BU00981009,4.136399244,4.192684502,4.234567931,4.282853074,4.306087185,4.29989918,4.265225023,4.267856567,2
766,BU00981101,4.175739134,4.083658205,4.054382572,4.109782265,4.042935739,4.091299842,4.0523828,4.093239642,4
767,BU00981102,4.199992238,4.149703127,4.146692147,4.215668626,4.212199025,4.231863698,4.211331288,4.229926852,2
768,BU00981201,4.082589636,4.043575934,4.110842644,4.180158811,4.184406071,4.158789707,4.132522719,4.198086764,1
769,BU00981301,4.147620312,4.080906821,4.056300757,4.015619849,4.051192436,4.106333041,4.09567321,4.085718396,4
770,BU00981302,4.181998327,4.1248862,4.139580613,4.188462873,4.19546031,4.201127728,4.19675989,4.173422333,1
771,BU00981401,4.214573529,4.190007959,4.131675472,4.090758701,4.092820601,4.137094303,4.099460153,4.102869663,1
772,BU00981402,4.2393198,4.221313192,4.212647362,4.256630096,4.253916252,4.274876616,4.278792314,4.274912087,2
773,BU00981501,4.113257766,4.158736858,4.140190972,4.192576062,4.143408013,4.172193584,4.150599652,4.137192247,1
774,BU00981502,4.201140097,4.177942004,4.207736888,4.263603891,4.272682731,4.289182587,4.290384828,4.266953424,2
775,BU01060000,4.03198586,4.020873745,4.101322471,4.030523227,4.05722332,4.062414007,4.012045735,4.060232547,4
776,BU01060001,4.185035927,4.192576288,4.278636505,4.215883725,4.246144844,4.237139417,4.157271719,4.201765036,2
777,BU01060002,4.230725436,4.230480322,4.280878121,4.332037981,4.3376671,4.330258652,4.325202724,4.298085273,2
778,BU01060003,4.029774562,4.007708523,4.086207337,4.124587415,4.117006424,4.099784409,4.062241507,4.088337673,4
779,BU01060004,3.902969531,3.933709492,3.991657736,3.964118679,4.006200573,3.998154106,4.006579077,4.019372563,4
780,BU01060005,3.89719009,3.917020345,3.984991669,4.004014517,4.03767709,4.015361561,4.019193702,4.021879057,4
781,BU01060006,4.106804497,4.105300092,4.119067351,4.163535066,4.212001858,4.178930096,4.179040233,4.198994856,1
782,BU01060007,4.294586088,4.30614254,4.305993906,4.335866233,4.36172553,4.388924062,4.3946933,4.369902005,0
783,BU01060008,4.273117799,4.272494517,4.296836933,4.321774291,4.348519219,4.31003621,4.312170275,4.326076817,2
784,BU01060009,4.382549269,4.388384999,4.399372819,4.381878442,4.489241072,4.410045155,4.247462137,4.303701623,0
785,BU01060010,4.288175717,4.276829022,4.318130261,4.339476407,4.37604984,4.339376582,4.336392355,4.343059105,2
786,BU01060011,4.259568822,4.26120304,4.265468647,4.330310366,4.360587101,4.32566085,4.282943751,4.296141074,2
787,BU01060012,4.268231016,4.245322371,4.284641839,4.358048138,4.350522848,4.260315398,4.230625731,4.224014976,2
788,BU01060100,4.082028281,4.124439239,4.116715291,4.1160021,4.092666061,4.081654627,4.134961408,4.116751273,1
789,BU01060101,4.075321704,4.064727396,4.096579932,4.118269746,4.127539163,4.103762425,4.14773896,4.171305009,1
790,BU01060102,3.938959293,3.954482166,3.948830172,3.975640421,4.013650049,3.958747267,4.018620201,4.052479477,4
791,BU01060103,3.76592126,3.76809529,3.829083339,3.824697961,3.862037665,3.826754998,3.941644927,3.938099307,3
792,BU01060104,3.89371515,3.847087593,3.917095461,3.930252013,3.939579648,3.954558071,3.971775164,4.007207396,3
793,BU01060105,3.844402292,3.81292027,3.888632525,3.934743122,3.930794377,3.887357329,3.933583876,3.911811874,3
794,BU01060200,4.006267284,4.03047361,4.029371915,4.079076412,4.071340062,4.05291762,4.074655587,4.104319163,4
795,BU01060201,4.006355772,4.024013399,4.163523545,4.16686865,4.219705186,4.163989085,4.167343424,4.218772918,1
796,BU01060202,4.043071811,4.090289049,4.09236272,4.101476916,4.110401569,4.077169183,4.079595287,4.154579936,1
797,BU01060203,4.019957621,4.068899575,4.075345041,4.061391137,4.089382298,4.056650648,4.057714287,4.090921461,4
798,BU01060204,4.136667976,4.193829416,4.203006098,4.238103421,4.254231718,4.226053022,4.224308017,4.246474052,2
799,BU01060205,3.895367699,3.929758739,3.989528553,4.007756696,4.025253038,4.012974064,3.994800759,4.041215176,4
800,BU01060300,4.469976372,4.410100345,4.412999426,4.483148664,4.45958229,4.433443344,4.460975153,4.457356976,0
801,BU01060301,4.319865026,4.320787235,4.332445888,4.376993856,4.344101794,4.35860836,4.381918065,4.348577391,0
802,BU01060302,4.343574478,4.39917161,4.389090709,4.446534933,4.452245267,4.425960139,4.403376729,4.434855156,0
803,BU01060303,4.247438833,4.221720389,4.213059273,4.25545498,4.265038043,4.238488142,4.224155151,4.269406212,2
804,BU01060304,3.92547151,3.93617376,4.014988073,4.057247451,4.040476923,4.041443071,4.045823453,4.04384817,4
805,BU01060305,3.990121036,4.008394326,4.036202512,4.064385945,4.10857266,4.106247763,4.114376177,4.086202696,4
806,BU01060306,4.381584665,4.403656762,4.383151273,4.377807589,4.335537425,4.39377981,4.364848117,4.337658174,0
807,BU01060307,3.989596803,3.999005764,4.00879945,4.004343625,4.048979621,4.066799678,4.067738188,4.049667536,4
808,BU01060308,3.821158014,3.837715377,3.880971171,3.916250686,4.019400758,4.032555894,4.038699463,4.012415119,3
809,BU01060309,4.326593255,4.294005167,4.216380829,4.346845797,4.518146843,4.371722901,4.29568065,4.222543633,2
810,BU01060310,4.475170879,4.446945615,4.413888727,4.429094236,4.350992998,4.34186368,4.231107438,4.178038133,0
811,BU01060400,4.192485953,4.198014833,4.213978532,4.203449666,4.244942927,4.228915464,4.245781682,4.25051203,2
812,BU01060401,3.914136045,3.866134632,3.925123199,3.946798509,3.957613692,3.933814059,3.98953455,3.977782422,3
813,BU01060402,3.998414248,3.975203529,3.988800149,4.026943454,4.038238286,4.043074018,4.066833842,4.054151199,4
814,BU01060403,3.821189827,3.865180752,4.018660384,4.013014064,4.070153607,4.107434399,4.04974886,4.121379447,4
815,BU01060500,4.403824426,4.353628662,4.245681114,4.273123561,4.128175817,4.228958408,4.289895303,4.08300862,2
816,BU01060501,4.544095768,4.713418757,4.439463864,4.364790727,4.419024703,4.406691804,4.414968557,4.38845436,0
817,BU01060502,4.147064614,4.186376972,4.203579865,4.199088971,4.228674228,4.246380644,4.245096296,4.231385403,2
818,BU01060503,4.145109533,4.129803498,4.129255484,4.097621298,4.136726448,4.190104056,4.125666962,4.161805961,1
819,BU01060504,3.732231082,3.785045795,3.846978887,3.95597407,3.930690107,3.9612721,3.960879301,3.95075603,3
820,BU01060506,4.240184442,4.320982185,4.425086987,4.324930521,4.204810141,4.338631446,4.296348597,4.237768644,2
821,BU01060508,4.350045504,4.327951654,4.364028053,4.391785114,4.403013344,4.375906134,4.407861848,4.376657029,0
822,BU01060600,3.983710169,4.027256222,4.029442357,4.054354794,4.092089367,4.091284623,4.129191769,4.16286388,4
823,BU01060601,3.912589929,3.965093505,3.947015724,3.958955927,4.018734578,4.037039065,4.075468934,4.114819129,4
824,BU01060602,3.891042538,3.911241425,3.953541364,4.017520257,4.040585169,4.039900983,4.078804491,4.102815218,4
825,BU01060603,3.967869502,4.000695138,4.00520228,4.057054902,4.099538583,4.11551701,4.123523227,4.169209364,4
826,BU01060604,3.986224222,3.933871345,4.069544426,4.116981376,4.151046939,4.144378057,4.159541734,4.123856172,4
827,BU01060700,4.212232637,4.189743945,4.209521004,4.160592868,4.196915686,4.21386622,4.206734324,4.159771441,1
828,BU01060701,4.200220873,4.212234393,4.232172923,4.252609534,4.269830197,4.26008708,4.257283788,4.273276016,2
829,BU01060702,4.202420945,4.166365082,4.208750961,4.230168403,4.2070133,4.206855659,4.188255423,4.244172291,2
830,BU01060703,4.059233415,4.061135152,4.075903647,4.089935259,4.118539688,4.099997963,4.111019504,4.108580294,1
831,BU01060704,4.089434357,4.028765296,4.063250858,4.116106442,4.124913485,4.115012676,4.106376605,4.149487455,1
832,BU01060705,4.04048301,4.061306762,4.114046817,4.191202302,4.160730289,4.164783337,4.183850268,4.212328982,1
833,BU01060706,4.198433426,4.1646321,4.235485137,4.276670081,4.322450334,4.23706681,4.25389716,4.257081279,2
834,BU01060707,3.914352967,3.943648064,3.986228029,4.040223175,4.043557985,4.0175879,4.042076723,4.082804941,4
835,BU01060708,3.931729432,3.933406123,3.987092125,4.091432143,4.09729115,4.067356248,4.035841559,4.111599638,4
836,BU01060709,4.071081242,4.06795394,4.093596915,4.137952083,4.137037107,4.117925849,4.112628064,4.181487633,1
837,BU01060710,4.190563013,4.188052915,4.181682369,4.224406534,4.21233606,4.217139741,4.215277424,4.226729192,2
838,BU01060711,3.949023363,3.937043993,3.9566884,4.106987461,4.055626732,4.07376965,4.030926285,4.065007107,4
839,BU01060712,4.277313155,4.302140878,4.306805015,4.318927636,4.325322805,4.24009877,4.257545071,4.254562771,2
840,BU01060713,4.122620667,4.258072316,4.158918999,4.183659198,4.225746476,4.212599032,4.107142782,4.181142036,1
841,BU01060714,4.19192722,4.344065484,4.267217637,4.127808331,4.068376426,4.16944657,4.064049867,4.134200802,1
842,BU01060715,4.178378205,4.239535001,4.193313407,4.221095254,4.213311069,4.178711082,4.176333785,4.171647814,1
843,BU01060716,4.191915426,4.357991431,4.261793061,4.045775991,4.095149827,4.172722613,4.119442838,4.132608026,1
844,BU01060717,4.213178846,4.277307075,4.116192355,4.140504932,4.125500961,4.148501832,3.961462099,4.048278752,1
845,BU01060800,4.134288291,4.144100618,4.017208047,3.994864837,4.140526215,4.104446794,4.115774112,4.101837006,1
846,BU01060801,4.11956651,4.176325205,4.186937558,4.161195187,4.209998746,4.187899362,4.17828812,4.206289396,1
847,BU01060802,4.347727475,4.308018323,4.24438978,4.266383711,4.285530058,4.290248439,4.275237593,4.256243411,2
848,BU01060803,4.254162758,4.325516104,4.26760645,4.259119566,4.247521461,4.24831627,4.256985894,4.249199817,2
849,BU01060804,4.091728422,4.124979437,4.069802419,4.075059929,4.107798477,4.113145458,4.115810873,4.125702117,1
850,BU01060805,4.10267048,4.162447481,4.110125128,4.056655371,4.126187589,4.120444762,4.120417544,4.157797426,1
851,BU01060806,4.04837032,4.155700044,4.087360856,4.091489119,4.095576404,4.056095599,4.160595665,4.169677308,1
852,BU01060807,4.133680163,4.262200617,4.229233911,4.168747394,4.224205165,4.204235293,4.199983213,4.238648922,2
853,BU01060808,4.207209424,4.322945508,4.265540761,4.202269657,4.275928354,4.237953437,4.249252655,4.264087495,2
854,BU01060809,4.291811615,4.343304918,4.347896497,4.305625078,4.234974206,4.322013515,4.307160183,4.288560045,2
855,BU01060810,4.147727365,4.236010469,4.225134888,4.210661984,4.255143872,4.225783169,4.243430063,4.209382561,2
856,BU01060812,4.409718619,4.360954027,4.329893865,4.305734835,4.215452353,4.261141704,4.268108385,4.207428183,2
857,BU01060813,4.238431342,4.171091947,4.240062367,4.366042398,4.355937427,4.283341623,4.288827203,4.345866672,2
858,BU01060815,4.274997862,4.358618228,4.338804676,4.250877472,4.278197831,4.268007123,4.254678503,4.293360862,2
859,BU01060816,4.145620029,4.179274023,4.195163634,4.157846855,4.176484909,4.170457815,4.184171196,4.216441156,1
860,BU01060817,4.153028248,4.303428454,4.395817793,4.39423604,4.366501988,4.336389986,4.312006688,4.311193816,2
861,BU01069900,4.393590045,4.366933358,4.362104567,4.397517331,4.365175187,4.383977681,4.355193155,4.366212003,0
862,BU01069901,4.296814986,4.401112065,4.448164721,4.475485285,4.467505426,4.428768001,4.399966062,4.439282579,0
863,BU01069902,4.231262671,4.183811778,4.287433475,4.330583739,4.366320206,4.199017148,4.301540263,4.299291368,2
864,BU01069903,4.179567373,4.368846378,4.39650103,4.315708587,4.365960712,4.333293831,4.286122262,4.275725341,2
865,BU01069904,4.310194767,4.207441849,4.252258492,4.290551684,4.326863354,4.300000225,4.264023701,4.267142504,2
866,BU01069905,4.321113051,4.123815684,4.184676059,4.295369367,4.419023074,4.360735017,4.348979178,4.284877637,2
867,BU01069906,4.145626284,4.161766539,4.242990602,4.3678596,4.379648331,4.262549052,4.303193513,4.254684674,2
868,BU01069908,4.122610397,4.307746831,4.206765891,4.2917223,4.256245951,4.334095752,4.367743878,4.359536367,2
869,BU01069909,4.280849518,4.270903879,4.323559885,4.322470957,4.305125777,4.366363531,4.376225423,4.370169291,2
870,BU01069910,4.365938437,4.257735387,4.231213687,4.308859654,4.248815556,4.350508161,4.307094039,4.417097159,2
871,BU01069911,4.312808261,4.361427993,4.332927261,4.298579326,4.047640321,4.181092341,4.353317849,4.303896275,2
872,BU01069912,4.479377929,4.444831803,4.399095114,4.421476551,4.436316628,4.490389955,4.446514264,4.432786672,0
873,BU01069913,4.327028744,4.290627107,4.28600168,4.289981242,4.104814139,4.201150263,4.364957064,4.314192963,2
874,BU01069915,4.405374022,4.456119786,4.429359827,4.460790943,4.408705391,4.477166863,4.372296135,4.352103579,0
875,BU01069916,4.246505137,4.189275583,4.092324092,4.198255577,4.137983714,4.243406297,4.243940105,4.182471575,1
876,BU01091000,4.193237132,4.153030218,4.12320431,4.123031618,4.158103472,4.167558078,4.145334939,4.146483205,1
877,BU01091001,3.925751797,3.925824756,3.920596402,3.92912946,3.958867565,3.951636339,3.927161433,3.950223811,3
878,BU01091002,3.866752031,3.789210103,3.833757583,3.833388298,3.859114624,3.866846151,3.864537825,3.9064719,3
879,BU01091003,3.988802876,3.997998478,4.05418864,4.096651985,4.10886354,4.096448598,4.088014329,4.162213659,4
880,BU01091004,4.102460325,4.128035305,4.165378033,4.166611044,4.165617556,4.144768054,4.142052005,4.142578624,1
881,BU01091006,4.35329639,4.292997794,4.297634794,4.328204647,4.333354525,4.370734254,4.243384763,4.230747481,2
882,BU01091007,4.067352483,4.048710054,4.056966557,4.088665556,4.117517034,4.145357006,4.105721208,4.090211499,4
883,BU01091008,3.870254281,3.861100426,3.91896162,3.96417766,3.997598459,3.972157518,3.986540083,4.013328889,3
884,BU01091009,4.303669049,4.226117212,4.223966939,4.212654413,4.199181576,4.152352632,4.177523567,4.171413613,2
885,BU01091010,4.208572989,4.15097069,4.09611964,4.15544412,4.064655069,4.100356266,4.070827093,4.126596767,1
886,BU01091011,4.273281263,4.220610793,4.144154907,4.194633705,4.183053044,4.160546746,4.159570663,4.162160896,1
887,BU01091012,4.155204524,4.112839239,4.06046229,4.09129845,4.091382501,4.085999645,4.103924992,4.049939785,1
888,BU01091013,4.036492908,4.325127831,4.062138372,4.054192701,4.029867627,3.981662721,4.097800353,4.032566909,4
889,BU01091014,4.266026265,4.317556705,4.389353144,4.360305369,4.39097811,4.387860501,4.357761646,4.316695251,0
890,BU01091015,3.906080346,4.139983018,4.189319414,4.135245017,4.156029607,4.170536437,4.141712779,4.200083796,1
891,BU01091116,4.121839462,4.081419749,4.100238657,4.108527447,4.123405566,4.157939955,4.131346062,4.135273749,1
892,BU01091117,4.186178425,4.135523978,4.148492557,4.151989191,4.181157407,4.236576107,4.192299717,4.175853442,1
893,BU01091218,4.082266401,4.022756917,4.133219284,4.138177772,4.163506807,4.240836927,4.200541706,4.165544192,1
894,BU01091320,4.303075175,4.256710946,4.277770978,4.237177091,4.222824108,4.237580034,4.230117329,4.19959966,2
895,BU01091421,4.094413063,4.175654363,4.133132749,4.178017275,4.173180532,4.220684476,4.174374602,4.182360739,1
896,BU01092022,4.156431332,4.144997714,4.182295724,4.201442668,4.205831521,4.178863616,4.168739121,4.216428145,1
897,BU01092023,4.093768568,4.141319913,4.180189421,4.27255245,4.261954024,4.243301972,4.188888505,4.213339207,2
898,BU01092024,4.199042511,4.227908235,4.195256154,4.186079627,4.197814513,4.220353842,4.157242983,4.19853164,1
899,BU01092025,4.06479112,4.191525704,4.229702594,4.186759734,4.221296902,4.25837327,4.161972906,4.140646994,1
900,BU01092026,3.996059236,4.005115199,4.019196943,3.998590307,4.004317519,4.063134065,4.028155103,4.080598182,4
901,BU01092027,4.225842681,4.184429442,4.169059659,4.216881027,4.212904553,4.239606587,4.127348502,4.193937756,1
902,BU01092028,4.193016232,4.193013984,4.238393678,4.244240518,4.221836751,4.212897778,4.179183153,4.228280597,2
903,BU01092029,4.349523864,4.291919827,4.305789042,4.314190492,4.258039641,4.237916236,4.301329235,4.281109975,2
904,BU01092030,4.409705569,4.261425307,4.237796932,4.301900112,4.304225689,4.299897808,4.274247121,4.299032977,2
905,BU01092031,4.246074075,4.264932073,4.294207621,4.300491885,4.332076604,4.330082037,4.34102579,4.346286896,2
906,BU01093032,4.192883714,4.180071254,4.160244755,4.197027201,4.221732127,4.198033464,4.207192965,4.179332246,1
907,BU01093033,4.112366094,4.167984557,4.209635297,4.272900424,4.238717623,4.244635052,4.246166656,4.246051089,2
908,BU01093034,4.107503678,4.148556645,4.11282132,4.220773224,4.193489812,4.272459877,4.211322538,4.174600024,1
909,BU01093035,4.220101144,4.238782934,4.165037649,4.018998659,4.168635291,4.339219735,4.287654485,4.251682286,2
910,BU01093036,4.193785312,4.149480301,4.165623158,4.170789032,4.190697998,4.246764864,4.194420819,4.20096026,1
911,BU01093037,4.18282804,4.215762902,4.154914264,4.170583617,4.182856143,4.243939402,4.170678285,4.14048361,1
912,BU01093038,4.001711361,4.041579208,4.057102862,3.992958962,4.020713261,4.050010119,4.038292105,4.041318208,4
913,BU01093039,4.074825809,4.077750404,4.092466472,4.133328184,4.13370502,4.164507218,4.136671287,4.101670463,1
914,BU01093068,3.948488085,3.935792975,4.037579444,4.133071993,4.194278411,4.193378372,4.222906625,4.171658389,1
915,BU01094040,4.127355956,4.132885484,4.131271381,4.179153326,4.172751931,4.19551441,4.220601717,4.178500529,1
