ID,lbm_2002,lbm_2008,lbm_2012,lbm_2014,lbm_2016,lbm_2018,lbm_2020,lbm_2022,cluster,2002-2008,2008-2012,2012-2014,2014-2016,2016-2018,2018-2020,2020-2022
WK177309,4.276380102,4.285943595,4.222997147,4.241196577,4.232394511,4.241775209,4.236711293,4.259834734,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK177310,4.184699396,4.193658922,4.199153311,4.290030503,4.338591462,4.302458456,4.298290545,4.235954188,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK177311,4.202769004,4.234724472,4.27285397,4.26406687,4.237973685,4.256056664,4.205089392,4.182637731,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK177312,4.221862052,4.217629881,4.210723564,4.241646054,4.247251081,4.248042091,4.219550362,4.22050539,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK177410,4.074684478,4.095228052,4.10738827,4.138837408,4.169005949,4.147402365,4.160590383,4.169274857,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK177411,4.149837535,4.178016202,4.156184527,4.20878635,4.152708403,4.208720526,4.200493874,4.214056016,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK177412,4.197637388,4.154525373,4.207126401,4.235340542,4.222861145,4.24567705,4.215568194,4.222221253,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
WK177413,4.253527361,4.263212191,4.261915592,4.253439083,4.315313135,4.329073394,4.319823941,4.334715281,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK177414,4.155527959,4.213228601,4.179320968,4.161850453,4.21076637,4.173163965,4.20360347,4.221190902,1,0.614151058387212,0.4510378429115213,0.6383145628479032,0.7660180016247822,0.5707976176371208,1.167692605825072,0.8142266553815574
WK177415,4.103900745,4.128345101,4.15100046,4.164123924,4.187689137,4.225519839,4.227465395,4.252051264,4,-0.2822912618302014,-0.39978268888711016,0.12227790128428379,0.19375299722372308,-0.08309852105029897,-0.5166448590559003,0.05114639143159938
WK177416,4.173118403,4.177979217,4.188587676,4.190191836,4.223794619,4.214157248,4.226360996,4.223203726,3,-0.24088334214724494,-0.09455228217386161,-1.0883514705396635,-0.40930563522749486,-0.6645223318977191,-0.7153142894045985,-0.7216230840175625
WK177417,4.197024797,4.203087043,4.221278565,4.201034929,4.201880152,4.227817193,4.2152009,4.214165193,2,-0.07794298439871941,-0.1822549801800734,-0.09412239657701535,-1.137194774929734,-0.14972063618768428,-0.29660765477258144,-0.6011155405492434
